"","proteinId","...1.x","ecNum","definition","pathway","gotermID","gotermType","goAcc","kogID","kogdefine","kogClass","iprId","iprDesc","...1.y","Feature","Record.Id","Function","Aliases","X1","X2","X3","X2.1","X3.1"
"1244",133826,930,NA,NA,NA,NA,NA,NA,"KOG0782","Predicted diacylglycerol kinase","Signal transduction mechanisms","IPR002110, IPR020683, IPR002110, IPR020683, IPR002110, IPR020683","Ankyrin repeat, Ankyrin repeat-containing domain, Ankyrin repeat, Ankyrin repeat-containing domain, Ankyrin repeat, Ankyrin repeat-containing domain",4667,"RYLPO28217","jgi.p|YarlipO1F2|133826",NA,"., jgi.p|YarlipO1F2|133826, mRNA_6097, prediction","., jgi.p","YarlipO1F2","133826, mRNA_6097, prediction","mRNA_6097","prediction"
"1245",133839,931,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IPR013901","Protein of unknown function DUF1772",4679,"RYLPO28287","jgi.p|YarlipO1F2|133839",NA,"., jgi.p|YarlipO1F2|133839, mRNA_6099, prediction","., jgi.p","YarlipO1F2","133839, mRNA_6099, prediction","mRNA_6099","prediction"
"1246",133842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4681,"RYLPO28299","jgi.p|YarlipO1F2|133842","Hypothetical protein","., jgi.p|YarlipO1F2|133842, mRNA_6100, prediction","., jgi.p","YarlipO1F2","133842, mRNA_6100, prediction","mRNA_6100","prediction"
"1247",133885,932,NA,NA,NA,"3736","ATP binding","GO:0005524","KOG3022","Predicted ATPase, nucleotide-binding","Cell cycle control, cell division, chromosome partitioning","IPR019591, IPR025669, IPR000808, IPR027417","Mrp/NBP35 ATP-binding protein, AAA domain, Mrp, conserved site, P-loop containing nucleoside triphosphate hydrolase",4712,"RYLPO28486","jgi.p|YarlipO1F2|133885",NA,"., jgi.p|YarlipO1F2|133885, mRNA_6103, prediction","., jgi.p","YarlipO1F2","133885, mRNA_6103, prediction","mRNA_6103","prediction"
"1248",133903,933,NA,NA,NA,NA,NA,NA,"KOG4697","Integral membrane protein involved in transport between the late Golgi and endosome","Intracellular trafficking, secretion, and vesicular transport","IPR019185, IPR016973, \N","Integral membrane protein SYS1-related, Integral membrane protein SYS1, \N",4722,"RYLPO28545","jgi.p|YarlipO1F2|133903","Hypothetical protein","., jgi.p|YarlipO1F2|133903, mRNA_6105, prediction","., jgi.p","YarlipO1F2","133903, mRNA_6105, prediction","mRNA_6105","prediction"
"1249",134016,934,NA,NA,NA,"3838, 4421","nucleus, DNA replication","GO:0005634, GO:0006260",NA,NA,NA,"IPR007218","DNA polymerase delta, subunit 4",4787,"RYLPO28934","jgi.p|YarlipO1F2|134016",NA,"., jgi.p|YarlipO1F2|134016, mRNA_6116, prediction","., jgi.p","YarlipO1F2","134016, mRNA_6116, prediction","mRNA_6116","prediction"
"1250",134051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4799,"RYLPO29002","jgi.p|YarlipO1F2|134051",NA,"., jgi.p|YarlipO1F2|134051, mRNA_6117, prediction","., jgi.p","YarlipO1F2","134051, mRNA_6117, prediction","mRNA_6117","prediction"
"1251",134353,935,NA,NA,NA,"3838","nucleus","GO:0005634","KOG0653","Cyclin B and related kinase-activating proteins","Cell cycle control, cell division, chromosome partitioning","IPR006671, IPR004367, \N, IPR006671, IPR013763, IPR013763","Cyclin, N-terminal, Cyclin, C-terminal domain, \N, Cyclin, N-terminal, Cyclin-like, Cyclin-like",4869,"RYLPO29414","jgi.p|YarlipO1F2|134353","G2/mitotic-specific cyclin","., jgi.p|YarlipO1F2|134353, mRNA_6131, prediction","., jgi.p","YarlipO1F2","134353, mRNA_6131, prediction","mRNA_6131","prediction"
"1252",134412,936,"3.4.21.48","Cerevisin.","\N","2687, 2700, 4639, 18306, 18579","obsolete cerevisin activity, obsolete subtilase activity, proteolysis, identical protein binding, negative regulation of catalytic activity","GO:0004262, GO:0004289, GO:0006508, GO:0042802, GO:0043086","KOG1153","Subtilisin-related protease/Vacuolar protease B","Posttranslational modification, protein turnover, chaperones","IPR000209, IPR010259, IPR023827, IPR023828, IPR000209","Peptidase S8/S53 domain, Peptidase S8 propeptide/proteinase inhibitor I9, Peptidase S8, subtilisin,  Asp-active site, Peptidase S8, subtilisin, Ser-active site, Peptidase S8/S53 domain",4894,"RYLPO29560","jgi.p|YarlipO1F2|134412",NA,"., jgi.p|YarlipO1F2|134412, mRNA_6134, prediction","., jgi.p","YarlipO1F2","134412, mRNA_6134, prediction","mRNA_6134","prediction"
"1253",134663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4921,"RYLPO29725","jgi.p|YarlipO1F2|134663",NA,"., jgi.p|YarlipO1F2|134663, mRNA_6138, prediction","., jgi.p","YarlipO1F2","134663, mRNA_6138, prediction","mRNA_6138","prediction"
"1254",134737,937,NA,NA,NA,"3968, 5126","integral component of peroxisomal membrane, peroxisome organization","GO:0005779, GO:0007031","KOG4444","Peroxisomal assembly protein PEX3","Cell wall/membrane/envelope biogenesis , Intracellular trafficking, secretion, and vesicular transport","IPR006966","Peroxin-3",4966,"RYLPO29986","jgi.p|YarlipO1F2|134737",NA,"., jgi.p|YarlipO1F2|134737, mRNA_6146, prediction","., jgi.p","YarlipO1F2","134737, mRNA_6146, prediction","mRNA_6146","prediction"
"1255",134799,938,NA,NA,NA,"3708","binding","GO:0005488","KOG4524","Uncharacterized conserved protein","Function unknown","IPR016024","Armadillo-type fold",4981,"RYLPO30079","jgi.p|YarlipO1F2|134799","3-beta-hydroxysteroid-delta(8),delta(7)-isomerase (EC 5.3.3.5)","., jgi.p|YarlipO1F2|134799, mRNA_6150, prediction","., jgi.p","YarlipO1F2","134799, mRNA_6150, prediction","mRNA_6150","prediction"
"1256",134802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4985,"RYLPO30104","jgi.p|YarlipO1F2|134802",NA,"., jgi.p|YarlipO1F2|134802, mRNA_6151, prediction","., jgi.p","YarlipO1F2","134802, mRNA_6151, prediction","mRNA_6151","prediction"
"1257",134842,939,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IPR001810, IPR001810","F-box domain, F-box domain",5002,"RYLPO30207","jgi.p|YarlipO1F2|134842",NA,"., jgi.p|YarlipO1F2|134842, mRNA_6154, prediction","., jgi.p","YarlipO1F2","134842, mRNA_6154, prediction","mRNA_6154","prediction"
"1258",135288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5178,"RYLPO31263","jgi.p|YarlipO1F2|135288",NA,"., jgi.p|YarlipO1F2|135288, mRNA_6187, prediction","., jgi.p","YarlipO1F2","135288, mRNA_6187, prediction","mRNA_6187","prediction"
"1259",135289,940,NA,NA,NA,"2290, 5830","catalytic activity, metabolic process","GO:0003824, GO:0008152",NA,NA,NA,"IPR006992, \N","Amidohydrolase 2, \N",5180,"RYLPO31273","jgi.p|YarlipO1F2|135289","2-Pyrone-4,6-dicarboxylate lactonase (EC 3.1.1.57)","., jgi.p|YarlipO1F2|135289, mRNA_6188, prediction","., jgi.p","YarlipO1F2","135289, mRNA_6188, prediction","mRNA_6188","prediction"
"1260",135380,941,NA,NA,NA,NA,NA,NA,"KOG2832","TFIIF-interacting CTD phosphatase, including NLI-interacting factor (involved in RNA polymerase II regulation)","Transcription","IPR004274, IPR004274, IPR004274, IPR023214","NLI interacting factor, NLI interacting factor, NLI interacting factor, HAD-like domain",5236,"RYLPO31606","jgi.p|YarlipO1F2|135380","NLI interacting factor-like phosphatase","., jgi.p|YarlipO1F2|135380, mRNA_6198, prediction","., jgi.p","YarlipO1F2","135380, mRNA_6198, prediction","mRNA_6198","prediction"
"1261",135515,942,NA,NA,NA,"2196, 3838, 4504","DNA-binding transcription factor activity, nucleus, regulation of transcription, DNA-templated","GO:0003700, GO:0005634, GO:0006355",NA,NA,NA,"\N, IPR017364, IPR003309","\N, Gem-associated protein 2, metazoa, Transcription regulator SCAN",5269,"RYLPO31808","jgi.p|YarlipO1F2|135515","Hypothetical protein","., jgi.p|YarlipO1F2|135515, mRNA_6206, prediction","., jgi.p","YarlipO1F2","135515, mRNA_6206, prediction","mRNA_6206","prediction"
"1262",135518,943,NA,NA,NA,NA,NA,NA,"KOG2533","Permease of the major facilitator superfamily","Carbohydrate transport and metabolism","IPR011701, IPR020846","Major facilitator superfamily, Major facilitator superfamily domain",5271,"RYLPO31820","jgi.p|YarlipO1F2|135518","Transporter, MFS superfamily","., jgi.p|YarlipO1F2|135518, mRNA_6207, prediction","., jgi.p","YarlipO1F2","135518, mRNA_6207, prediction","mRNA_6207","prediction"
"1263",135579,944,NA,NA,NA,NA,NA,NA,NA,NA,NA,"\N","\N",5298,"RYLPO31979","jgi.p|YarlipO1F2|135579",NA,"., jgi.p|YarlipO1F2|135579, mRNA_6214, prediction","., jgi.p","YarlipO1F2","135579, mRNA_6214, prediction","mRNA_6214","prediction"
"1264",135861,945,"6.3.2.19","Ubiquitin--protein ligase.","\N","3200, 24685, 24687, 24690, 24691","ubiquitin-protein transferase activity, regulation of ubiquitin-protein transferase activity, obsolete regulation of ubiquitin-protein ligase activity involved in meiotic cell cycle, positive regulation of ubiquitin-protein transferase activity, negative regulation of ubiquitin-protein transferase activity","GO:0004842, GO:0051438, GO:0051440, GO:0051443, GO:0051444","KOG0274","Cdc4 and related F-box and WD-40 proteins","General function prediction only","IPR001680, IPR019775, IPR001680, IPR017986, IPR001680, IPR017986","WD40 repeat, WD40 repeat, conserved site, WD40 repeat, WD40-repeat-containing domain, WD40 repeat, WD40-repeat-containing domain",5343,"RYLPO32245","jgi.p|YarlipO1F2|135861",NA,"., jgi.p|YarlipO1F2|135861, mRNA_6224, prediction","., jgi.p","YarlipO1F2","135861, mRNA_6224, prediction","mRNA_6224","prediction"
"1265",135998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5392,"RYLPO32539","jgi.p|YarlipO1F2|135998",NA,"., jgi.p|YarlipO1F2|135998, mRNA_6234, prediction","., jgi.p","YarlipO1F2","135998, mRNA_6234, prediction","mRNA_6234","prediction"
"1266",136004,946,NA,NA,NA,"2175, 3827, 5939","nucleic acid binding, intracellular anatomical structure, zinc ion binding","GO:0003676, GO:0005622, GO:0008270","KOG1721","FOG: Zn-finger","General function prediction only","\N, \N, IPR007087, IPR007087, IPR015880, \N","\N, \N, Zinc finger, C2H2, Zinc finger, C2H2, Zinc finger, C2H2-like, \N",5395,"RYLPO32557","jgi.p|YarlipO1F2|136004",NA,"., jgi.p|YarlipO1F2|136004, mRNA_6235, prediction","., jgi.p","YarlipO1F2","136004, mRNA_6235, prediction","mRNA_6235","prediction"
"1267",136142,947,NA,NA,NA,"5005, 9320","endocytosis, membrane","GO:0006897, GO:0016020","KOG2500","Uncharacterized conserved protein","Function unknown","IPR012466, \N","Adaptin ear-binding coat-associated protein 1 NECAP-1, \N",5448,"RYLPO32874","jgi.p|YarlipO1F2|136142",NA,"., jgi.p|YarlipO1F2|136142, mRNA_6247, prediction","., jgi.p","YarlipO1F2","136142, mRNA_6247, prediction","mRNA_6247","prediction"
"1268",136278,948,"3.6.3.6","Proton-exporting ATPase.","Oxidative phosphorylation","3736, 4927, 4929, 6204, 8976, 9320, 9321, 10082, 10015, 9298","ATP binding, transport, cation transport, proton-exporting ATPase activity, phosphorylative mechanism, ion transmembrane transporter activity, phosphorylative mechanism, membrane, integral component of membrane, ATPase activity, ATPase-coupled transmembrane transporter activity, proton transmembrane transport","GO:0005524, GO:0006810, GO:0006812, GO:0008553, GO:0015662, GO:0016020, GO:0016021, GO:0016887, GO:0042626, GO:1902600","KOG0205","Plasma membrane H+-transporting ATPase","Inorganic ion transport and metabolism","IPR008250, IPR004014, IPR023214, IPR018303, IPR004014, IPR023214, \N, \N, IPR001757, IPR006534","P-type ATPase, A  domain, Cation-transporting P-type ATPase, N-terminal, HAD-like domain, P-type ATPase, phosphorylation site, Cation-transporting P-type ATPase, N-terminal, HAD-like domain, \N, \N, P-type ATPase, P-type ATPase, subfamily IIIA",5466,"RYLPO32981","jgi.p|YarlipO1F2|136278","Plasma membrane ATPase (EC 3.6.3.6)","., jgi.p|YarlipO1F2|136278, mRNA_6251, prediction","., jgi.p","YarlipO1F2","136278, mRNA_6251, prediction","mRNA_6251","prediction"
"1269",136791,949,NA,NA,NA,NA,NA,NA,"KOG4842","Protein involved in sister chromatid separation and/or segregation","Cell cycle control, cell division, chromosome partitioning","IPR013536, IPR013536, IPR029071","WLM, WLM, Ubiquitin-related domain",5492,"RYLPO33141","jgi.p|YarlipO1F2|136791",NA,"., jgi.p|YarlipO1F2|136791, mRNA_6255, prediction","., jgi.p","YarlipO1F2","136791, mRNA_6255, prediction","mRNA_6255","prediction"
"1270",136825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5505,"RYLPO33216","jgi.p|YarlipO1F2|136825",NA,"., jgi.p|YarlipO1F2|136825, mRNA_6257, prediction","., jgi.p","YarlipO1F2","136825, mRNA_6257, prediction","mRNA_6257","prediction"
"1271",136916,950,"2.7.1.1","Hexokinase.","Erythromycin biosynthesis, Aminosugars metabolism, Starch and sucrose metabolism, Glycolysis / Gluconeogenesis, Fructose and mannose metabolism, Galactose metabolism","2796","hexokinase activity","GO:0004396","KOG1369","Hexokinase","Carbohydrate transport and metabolism","IPR022672, IPR022673, IPR019807, \N","Hexokinase, N-terminal, Hexokinase, C-terminal, Hexokinase, conserved site, \N",5544,"RYLPO33451","jgi.p|YarlipO1F2|136916","Hexokinase (EC 2.7.1.1)","., jgi.p|YarlipO1F2|136916, mRNA_6266, prediction","., jgi.p","YarlipO1F2","136916, mRNA_6266, prediction","mRNA_6266","prediction"
"1272",136973,951,NA,NA,NA,NA,NA,NA,"KOG4197","FOG: PPR repeat","General function prediction only","IPR003695, \N","Ppx/GppA phosphatase, \N",5551,"RYLPO33497","jgi.p|YarlipO1F2|136973","Retrograde regulation protein 2","., jgi.p|YarlipO1F2|136973, mRNA_6268, prediction","., jgi.p","YarlipO1F2","136973, mRNA_6268, prediction","mRNA_6268","prediction"
"1273",137021,952,NA,NA,NA,"3727","protein binding","GO:0005515","KOG4682","Uncharacterized conserved protein, contains BTB/POZ domain","General function prediction only","IPR013069, IPR000210, IPR000210, IPR011333","BTB/POZ, BTB/POZ-like, BTB/POZ-like, BTB/POZ fold",5567,"RYLPO33598","jgi.p|YarlipO1F2|137021","Hypothetical cytosolic protein","., jgi.p|YarlipO1F2|137021, mRNA_6272, prediction","., jgi.p","YarlipO1F2","137021, mRNA_6272, prediction","mRNA_6272","prediction"
"1274",137062,953,NA,NA,NA,"3043, 3045, 3736, 4602","protein kinase activity, protein serine/threonine kinase activity, ATP binding, protein phosphorylation","GO:0004672, GO:0004674, GO:0005524, GO:0006468","KOG0600","Cdc2-related protein kinase","Cell cycle control, cell division, chromosome partitioning","IPR000719, IPR017441, IPR008271, IPR000719, IPR002290, IPR011009","Protein kinase domain, Protein kinase, ATP binding site, Serine/threonine-protein kinase, active site, Protein kinase domain, Serine/threonine/dual specificity protein kinase, catalytic  domain, Protein kinase-like domain",5595,"RYLPO33771","jgi.p|YarlipO1F2|137062",NA,"., jgi.p|YarlipO1F2|137062, mRNA_6277, prediction","., jgi.p","YarlipO1F2","137062, mRNA_6277, prediction","mRNA_6277","prediction"
"1275",137303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5619,"RYLPO33922","jgi.p|YarlipO1F2|137303",NA,"., jgi.p|YarlipO1F2|137303, mRNA_6285, prediction","., jgi.p","YarlipO1F2","137303, mRNA_6285, prediction","mRNA_6285","prediction"
"1276",137307,954,NA,NA,NA,NA,NA,NA,"KOG1931","Putative transmembrane protein","General function prediction only","IPR022233","TRAPP II complex, TRAPPC10",5630,"RYLPO33993","jgi.p|YarlipO1F2|137307",NA,"., jgi.p|YarlipO1F2|137307, mRNA_6286, prediction","., jgi.p","YarlipO1F2","137307, mRNA_6286, prediction","mRNA_6286","prediction"
"1277",137325,955,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IPR013177","Domain of unknown function DUF1713, mitochondria",5650,"RYLPO34109","jgi.p|YarlipO1F2|137325",NA,"., jgi.p|YarlipO1F2|137325, mRNA_6291, prediction","., jgi.p","YarlipO1F2","137325, mRNA_6291, prediction","mRNA_6291","prediction"
"1278",137341,956,"3.4.21.48","Cerevisin.","\N","2687, 2700, 4639, 18306, 18579","obsolete cerevisin activity, obsolete subtilase activity, proteolysis, identical protein binding, negative regulation of catalytic activity","GO:0004262, GO:0004289, GO:0006508, GO:0042802, GO:0043086","KOG1153","Subtilisin-related protease/Vacuolar protease B","Posttranslational modification, protein turnover, chaperones","IPR000209, IPR010259, IPR022398, IPR023828, IPR000209, IPR009020","Peptidase S8/S53 domain, Peptidase S8 propeptide/proteinase inhibitor I9, Peptidase S8, subtilisin, His-active site, Peptidase S8, subtilisin, Ser-active site, Peptidase S8/S53 domain, Proteinase inhibitor, propeptide",5661,"RYLPO34176","jgi.p|YarlipO1F2|137341",NA,"., jgi.p|YarlipO1F2|137341, mRNA_6293, prediction","., jgi.p","YarlipO1F2","137341, mRNA_6293, prediction","mRNA_6293","prediction"
"1279",137430,957,NA,NA,NA,NA,NA,NA,"KOG2289","Rhomboid family proteins","Signal transduction mechanisms","IPR022764, \N","Peptidase S54, rhomboid domain, \N",5692,"RYLPO34366","jgi.p|YarlipO1F2|137430","Intramembrane rhomboid protease (EC 3.4.21.105)","., jgi.p|YarlipO1F2|137430, mRNA_6302, prediction","., jgi.p","YarlipO1F2","137430, mRNA_6302, prediction","mRNA_6302","prediction"
"1280",137444,958,NA,NA,NA,"81, 3052, 3838","cell cycle checkpoint, obsolete protein kinase CK2 activity, nucleus","GO:0000075, GO:0004682, GO:0005634","KOG1166","Mitotic checkpoint serine/threonine protein kinase","Cell cycle control, cell division, chromosome partitioning","IPR012572, IPR013212, IPR013212, IPR013212","Mad3-like, Mad3/BUB1 homology region 1, Mad3/BUB1 homology region 1, Mad3/BUB1 homology region 1",5704,"RYLPO34438","jgi.p|YarlipO1F2|137444",NA,"., jgi.p|YarlipO1F2|137444, mRNA_6307, prediction","., jgi.p","YarlipO1F2","137444, mRNA_6307, prediction","mRNA_6307","prediction"
"1281",137745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5754,"RYLPO34732","jgi.p|YarlipO1F2|137745",NA,"., jgi.p|YarlipO1F2|137745, mRNA_6322, prediction","., jgi.p","YarlipO1F2","137745, mRNA_6322, prediction","mRNA_6322","prediction"
"1282",138247,959,NA,NA,NA,"3737","GTP binding","GO:0005525","KOG1487","GTP-binding protein DRG1 (ODN superfamily)","Signal transduction mechanisms","IPR006073, IPR004095, IPR006074, \N, IPR027417, IPR012676, IPR005225","GTP binding domain, TGS, GTP1/OBG, conserved site, \N, P-loop containing nucleoside triphosphate hydrolase, TGS-like, Small GTP-binding protein domain",96,"RYLPO00607","jgi.p|YarlipO1F2|138247",NA,"., jgi.p|YarlipO1F2|138247, mRNA_6335, prediction","., jgi.p","YarlipO1F2","138247, mRNA_6335, prediction","mRNA_6335","prediction"
"1283",138272,960,NA,NA,NA,"4604, 5817","protein dephosphorylation, protein tyrosine/serine/threonine phosphatase activity","GO:0006470, GO:0008138","KOG1716","Dual specificity phosphatase","Defense mechanisms","IPR000340, IPR020422, IPR029021","Dual specificity phosphatase, catalytic domain, Dual specificity phosphatase, subgroup, catalytic domain, Protein-tyrosine phosphatase-like",109,"RYLPO00686","jgi.p|YarlipO1F2|138272",NA,"., jgi.p|YarlipO1F2|138272, mRNA_6336, prediction","., jgi.p","YarlipO1F2","138272, mRNA_6336, prediction","mRNA_6336","prediction"
"1284",138405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125,"RYLPO00781","jgi.p|YarlipO1F2|138405",NA,"., jgi.p|YarlipO1F2|138405, mRNA_6339, prediction","., jgi.p","YarlipO1F2","138405, mRNA_6339, prediction","mRNA_6339","prediction"
"1285",138482,961,NA,NA,NA,"3052","obsolete protein kinase CK2 activity","GO:0004682","KOG2464","Serine/threonine kinase (haspin family)","Cell cycle control, cell division, chromosome partitioning","IPR024604, IPR011009","Domain of unknown function DUF3635, Protein kinase-like domain",149,"RYLPO00931","jgi.p|YarlipO1F2|138482",NA,"., jgi.p|YarlipO1F2|138482, mRNA_6344, prediction","., jgi.p","YarlipO1F2","138482, mRNA_6344, prediction","mRNA_6344","prediction"
"1286",138492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,167,"RYLPO01039","jgi.p|YarlipO1F2|138492",NA,"., jgi.p|YarlipO1F2|138492, mRNA_6346, prediction","., jgi.p","YarlipO1F2","138492, mRNA_6346, prediction","mRNA_6346","prediction"
"1287",138493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,171,"RYLPO01062","jgi.p|YarlipO1F2|138493",NA,"., jgi.p|YarlipO1F2|138493, mRNA_6347, prediction","., jgi.p","YarlipO1F2","138493, mRNA_6347, prediction","mRNA_6347","prediction"
"1288",138616,962,"3.1.4.46","Glycerophosphodiester phosphodiesterase.","Phospholipid degradation, Glycerolipid metabolism","6505","glycerophosphodiester phosphodiesterase activity","GO:0008889","KOG0504","FOG: Ankyrin repeat","General function prediction only","IPR002110, IPR030395, IPR004331, IPR020683, IPR002110, IPR020683, IPR004331, IPR030395, IPR002110, IPR020683, IPR017946","Ankyrin repeat, Glycerophosphodiester phosphodiesterase domain, SPX, N-terminal, Ankyrin repeat-containing domain, Ankyrin repeat, Ankyrin repeat-containing domain, SPX, N-terminal, Glycerophosphodiester phosphodiesterase domain, Ankyrin repeat, Ankyrin repeat-containing domain, PLC-like phosphodiesterase, TIM beta/alpha-barrel domain",222,"RYLPO01386","jgi.p|YarlipO1F2|138616",NA,"., jgi.p|YarlipO1F2|138616, mRNA_6356, prediction","., jgi.p","YarlipO1F2","138616, mRNA_6356, prediction","mRNA_6356","prediction"
